AirportId,AirportName,LatD,LatM,LatS,LongD,LongM,LongS
98WA,"ZIRKLE FRUIT COMPANY",46,40,32.0000,-120,30,23.0000
0WN1,"SHANGRI-LA",46,45,07.0200,-120,36,06.0000
WN23,"GRAND VIEW INTL",48,06,06.3320,-123,10,46.6430
WN29,"BLUE RIBBON",48,07,48.9000,-123,12,19.8750
WA59,"RAKE'S GLEN",48,07,31.8000,-123,09,03.0000
2WA1,"DIAMOND POINT AIRSTRIP",48,05,33.3330,-122,55,42.6200
WA60,"FORT DISCOVERY",48,02,44.1000,-122,52,46.4000
3WA9,"SEQUIM EMS",48,05,18.3000,-123,06,39.2300
W28,"SEQUIM VALLEY",48,05,52.0889,-123,11,12.9170
WN49,"FLYING S AIRFIELD",48,07,18.3330,-123,05,16.6370
0WN0,"RUCILLA'S ROOST",48,08,14.2600,-123,06,45.7900
6WA5,"WILDING FARM",48,34,32.2108,-122,56,37.0189
WA33,"SHAW ISLAND TRUST",48,35,09.0000,-122,55,16.0000
SHN,"SANDERSON FIELD",47,14,00.8000,-123,08,51.2000
9WA8,"MASON GENERAL HOSPITAL",47,13,35.7200,-123,06,50.3400
9WA9,"NAVAL SUBMARINE BASE BANGOR",47,41,59.3380,-122,42,13.5460
8W5,"APEX AIRPARK",47,39,23.0900,-122,43,59.2950
4WA1,"BROWN'S CAPE HORN",45,36,30.0000,-122,11,49.0000
18JY,"SKAMOKAWA EAST VALLEY",46,17,05.0000,-123,26,34.0000
S88,"SKYKOMISH STATE",47,42,39.3680,-121,20,20.6030
S43,"HARVEY FIELD",47,54,17.5210,-122,06,09.8830
WA04,"KYLES",47,48,48.0000,-122,02,36.0000
2S9,"WILLAPA HARBOR",46,41,51.4340,-123,49,24.1790
01WA,"WILLAPA HARBOR",46,39,47.3570,-123,48,43.5820
02WA,"CAWLEYS SOUTH PRAIRIE",47,09,08.3660,-122,05,38.4100
3B8,"SHADY ACRES",47,04,13.4000,-122,22,15.9000
S44,"SPANAWAY",47,05,12.7920,-122,25,53.0210
WA62,"PARADISE AIR RANCH",47,28,14.6140,-117,25,08.7260
03WA,"SPANGLE FIELD",47,24,29.6170,-117,22,18.7090
GEG,"SPOKANE INTL",47,37,08.5000,-117,32,06.8000
04WA,"OX MEADOWS",47,34,54.6100,-117,26,13.7490
05WA,"SACRED HEART MEDICAL CENTER HELISTOP",47,38,56.8600,-117,24,47.0800
06WA,"N A DEGERSTROM YARD",47,41,10.6250,-117,11,52.7420
07WA,"DEACONESS HOSPITAL",47,39,05.9000,-117,25,27.5600
WA91,"PATHFINDER HELICOPTER",47,45,31.6280,-117,09,16.7470
09WA,"HOLY FAMILY HOSPITAL",47,42,34.0500,-117,24,23.9100
WN61,"TAI'S LANDING",47,43,30.6170,-117,16,48.7650
11WA,"HOMEPORT",47,31,26.0000,-117,28,10.0000
12WA,"FOWLERS NW 40",47,31,14.6100,-117,27,45.7370
WN92,"SKY MEADOWS AIRPARK",47,36,30.6280,-117,10,50.7260
SFF,"FELTS FIELD",47,40,58.6000,-117,19,20.7000
WN41,"REDFERN AERODROME",47,18,16.0000,-117,57,42.0000
SKA,"FAIRCHILD AFB",47,36,54.2000,-117,39,20.9000
WA23,"PINE BLUFF",48,01,15.6090,-117,44,18.8510
13W,"CAMANO ISLAND AIRFIELD",48,15,25.0000,-122,26,10.3000
15WA,"SUNSET",48,16,38.6000,-122,21,41.8000
16W,"LITTLE GOOSE LOCK AND DAM",46,35,02.2000,-118,00,12.9000
17WA,"ROESLER TIMBER COMPANY",47,52,05.3670,-121,45,10.4290
6S9,"STEHEKIN STATE",48,20,44.8000,-120,43,14.9000
WA92,"MC NEIL ISLAND EMERGENCY PAD",47,11,46.3480,-122,39,45.4660
19WA,"KEY WAY",45,43,10.4190,-121,53,10.2870
0WA3,"AIR COLUMBIA",45,40,57.4200,-121,54,01.2880
7WA5,"STUART ISLAND AIRPARK",48,40,22.3600,-123,10,32.6830
S86,"SKY HARBOR",47,52,14.3650,-121,47,32.4320
WA03,"TRISTAN",48,59,13.7300,-122,17,15.8500
1S5,"SUNNYSIDE MUNI",46,19,37.5000,-119,58,13.3000
29WA,"CROSSINGS",47,15,42.0000,-122,26,11.0000
WN50,"ST JOSEPH HOSPITAL",47,14,40.3800,-122,26,50.8400
31WA,"MARY BRIDGE",47,15,34.8300,-122,27,07.1100
TCM,"MCCHORD FIELD (JOINT BASE LEWIS-MCCHORD)",47,08,15.6400,-122,28,35.3100
W37,"AMERICAN LAKE",47,08,29.3520,-122,33,39.4520
TIW,"TACOMA NARROWS",47,16,04.6000,-122,34,41.2000
73S,"WILLARD FIELD",47,14,07.9220,-117,02,37.4990
59WA,"SORRELL",46,51,01.3590,-122,56,09.4840
65WA,"WISSLER'S",46,50,25.3600,-122,54,58.4810
TDO,"ED CARLSON MEMORIAL FIELD - SOUTH LEWIS CO",46,28,37.8030,-122,48,23.3241
WN05,"HARRIS",46,30,53.3850,-122,47,31.4170
W01,"TONASKET MUNI",48,43,29.5260,-119,27,56.2850
52WT,"GALT'S GULCH",46,01,22.3800,-118,32,37.5000
25WA,"HART RANCH",48,34,35.5700,-119,03,53.1350
5WA0,"SOURDOUGH",48,35,44.3000,-119,06,02.1000
02WN,"FOWLER FLD",48,44,45.0000,-119,19,07.0000
32WA,"WHITESTONE",48,43,22.0000,-119,28,02.0000
66WA,"TROUT LAKE",46,00,08.4340,-121,31,24.2920
36WA,"BOB'S FIELD",45,57,23.0000,-121,29,52.0000
54WA,"TUKWILA OPERATIONS CENTER",47,26,21.3590,-122,14,51.4380
WA11,"BOEING MILITARY AIRPLANES",47,31,21.3560,-122,18,16.4460
39WA,"TAILSKID RANCH",47,51,07.0000,-117,46,55.0000
WN70,"NORTHWEST HELICOPTERS",46,58,29.3490,-122,54,00.4970
2S0,"TWISP MUNI",48,21,02.1070,-120,05,38.2230
VUO,"PEARSON FIELD",45,37,13.6290,-122,39,23.3580
WN38,"ROSS COMPLEX",45,40,05.4200,-122,38,37.3500
21WA,"ST JOSEPH COMMUNITY HOSPITAL",45,37,22.9800,-122,34,47.6000
1WA0,"LEGACY SALMON CREEK HOSPITAL",45,43,12.7300,-122,38,58.3800
WA67,"GREEN MOUNTAIN",45,39,47.0000,-122,28,21.0000
28WA,"ROBERT L DELANOY",45,43,49.4150,-122,44,04.3570
W56,"FLY FOR FUN",45,41,14.2080,-122,31,18.6710
WN67,"SOUTHWEST WASHINGTON MEDICAL CENTER",45,37,22.9600,-122,34,47.6600
WA81,"EVERGREEN NORTH-SOUTH AIRPARK",45,37,52.0000,-122,31,51.0000
2S1,"VASHON MUNI",47,27,30.9190,-122,28,37.0990
WA69,"WAX ORCHARDS",47,24,01.7400,-122,29,57.4500
WN96,"MISTY ISLE FARMS",47,24,46.3560,-122,22,14.4490
WT77,"ROCKY BAY AIRPORT",47,21,18.8000,-122,47,25.0000
30WA,"WELLER CANYON",46,18,53.5050,-118,10,41.8410
ALW,"WALLA WALLA RGNL",46,05,42.7158,-118,17,09.3978
9W2,"PAGE",46,00,59.4880,-118,22,13.8760
83WA,"DARCY'S AIR STRIP",46,01,39.4950,-118,10,04.8260
WN06,"WALLA WALLA GENERAL HOSPITAL",46,03,21.4200,-118,19,46.2800
5WA3,"ST MARY MEDICAL CENTER",46,03,40.9800,-118,20,31.7300
2S4,"WARDEN",46,57,56.9348,-119,03,58.7942
33WA,"FRANZ RANCH",47,02,59.5160,-118,51,04.0000
WA78,"SKY RIVER RANCH",45,37,40.4220,-122,11,04.3180
WA63,"PLEASANT FARM",45,33,44.4300,-122,15,21.9200
34WA,"ORBIT",45,34,04.4280,-122,19,09.3290
WN72,"KINCH FARMS",46,51,53.5330,-118,19,30.8990
35WA,"FISHER RANCH",46,44,59.5200,-118,25,03.9280
37WA,"BAUMANN FARM INC",46,49,54.5220,-118,27,41.9330
2S5,"WATERVILLE",47,39,21.6160,-120,03,23.2660
EAT,"PANGBORN MEMORIAL",47,23,55.7000,-120,12,24.6000
WN17,"HOVERHAWK RANCH",47,20,23.4560,-120,18,59.2490
41WA,"CENTRAL WASHINGTON HOSPITAL",47,24,25.8800,-120,19,16.5000
14S,"WESTPORT",46,53,49.0230,-124,06,02.6830
WA83,"WESTSOUND/WSX",48,37,04.3680,-122,57,09.6560
WA66,"SPRING CREEK RANCH",45,48,19.4310,-121,30,04.2690
75WA,"PORT ELSNER",45,48,07.4320,-121,28,46.2670
44WA,"SKYLINE HOSPITAL EMS",45,43,20.0300,-121,28,17.3000
40WA,"SIGNAL PEAK LOOKOUT",46,13,59.4390,-121,08,04.2630
22WA,"GOLLEHON",47,49,12.5500,-118,41,13.0150
42WA,"SHEFFELS RANCH",47,49,01.8450,-118,48,05.0340
2S8,"WILBUR",47,45,12.2000,-118,44,38.1000
WN15,"BURNETT LANDING",47,07,46.8500,-122,03,21.5000
5W1,"WILSON CREEK",47,25,29.5220,-119,06,54.0580
1WA2,"PILOT'S PASTURES",46,31,09.3000,-122,53,24.3000
2WA4,"BAINBRIDGE ISLAND FIRE DEPT",47,38,35.8600,-122,31,35.8600
WN79,"HALEY",47,42,28.3480,-122,31,26.4880
S52,"METHOW VALLEY STATE",48,25,29.8140,-120,08,45.1880
43WA,"WILSON",47,45,44.3540,-122,09,24.4520
W27,"WOODLAND STATE",45,53,55.7460,-122,44,14.1880
47WA,"FITZ PAD 1",47,47,03.0000,-122,08,31.0000
YKM,"YAKIMA AIR TERMINAL/MCALLISTER FIELD",46,34,05.4000,-120,32,38.6000
48WA,"WEST VALLEY",46,33,45.0000,-120,46,36.0000
55WA,"WILKINSON RANCH",46,31,41.0000,-120,45,41.0000
99WA,"PROVIDENCE MEDICAL PLAZA",46,35,46.2900,-120,31,20.1000
FCT,"VAGABOND AHP",46,40,09.9090,-120,27,21.4790
45WA,"YAKIMA VALLEY MEMORIAL HOSPITAL",46,35,38.6300,-120,32,47.9000
46WA,"DON WILLIAMS PRIVATE",46,36,32.4520,-120,36,51.2470
WN45,"TAKE FIVE",46,46,50.4600,-120,26,39.2300
49WA,"COUGAR MOUNTAIN AIRFIELD",46,50,49.3640,-122,31,19.4290
06WN,"WESTERN AIRPARK",46,55,29.9450,-122,33,10.9400
68WA,"MC MAHON FIELD",46,23,37.4650,-120,13,18.1910
WN04,"ELK HEIGHTS",48,00,07.2000,-117,15,48.0000
53WI,"HEYOKA FIELD",44,44,31.7000,-091,35,07.3000
54W,"ALBANY",42,43,02.5900,-089,25,27.0600
1WI8,"JORGENSEN - STOLLER",44,38,09.0000,-087,26,32.0000
3WI0,"CARNOT FIELD",44,38,31.9980,-087,25,11.3250
WS36,"SWAN FIELD",44,16,16.9030,-089,26,13.4260
AHH,"AMERY MUNI",45,16,52.1340,-092,22,31.4120
WS14,"LAKE ELL FIELD",44,27,50.9020,-089,21,31.4120
AIG,"LANGLADE COUNTY",45,09,14.2189,-089,06,38.2203
WI45,"LANGLADE MEMORIAL HOSPITAL",45,08,33.1800,-089,08,19.6800
9WN4,"RAG WING",45,05,02.3800,-089,01,47.3900
ATW,"APPLETON INTL",44,15,29.1000,-088,31,08.7000
WS89,"APPLETON MEDICAL CENTER",44,16,44.4000,-088,23,35.1276
WI48,"FRANCISCAN SKEMP MAYO HEALTH SYSTEMS",44,14,50.5300,-091,29,48.1400
WI61,"FORSETH FIELD",43,05,29.6500,-089,59,52.7500
28WI,"RUTHERFORD",44,36,14.8780,-092,02,47.6200
WI51,"DEL MONTE",43,19,16.9600,-089,19,15.4190
ASX,"JOHN F KENNEDY MEMORIAL",46,32,54.7000,-090,55,08.3000
WS63,"MEMORIAL MEDICAL CENTER",46,34,04.1980,-090,53,25.4760
52WI,"JOHN'S FIELD",45,09,34.7198,-090,03,24.7770
81WI,"GUNNER FIELD",45,04,42.8800,-090,10,35.4940
29WI,"WHITTLESEY CRANBERRY CO",44,19,31.8650,-090,01,38.4680
WI14,"BALDWIN",44,57,59.8760,-092,23,15.6880
WI29,"RUSH RIVER",44,54,19.8800,-092,29,00.6940
4WN5,"ROMEO AIRSTRIP",45,27,25.2940,-092,22,41.9010
DLL,"BARABOO WISCONSIN DELLS",43,31,19.3000,-089,46,16.5000
WI30,"ST CLARE HOSPITAL",43,28,50.8100,-089,43,52.0500
34WI,"THIESSEN FIELD",43,25,03.9450,-089,45,55.4460
9Y7,"BARRON MUNI",45,24,26.8490,-091,50,03.6230
WI34,"BARRON HOSPITAL",45,23,49.3300,-091,50,23.2500
WS19,"PETIT CACHE",46,53,36.7550,-090,49,14.6710
WS70,"BEAVER DAM COMMUNITY HOSPITAL",43,26,56.1700,-088,49,36.0800
WS25,"SHANGRILA",45,34,53.8730,-087,50,43.4270
WN11,"RED ROOF",45,35,08.8650,-088,00,13.4240
WI02,"TURTLE",42,30,25.0560,-088,54,53.3870
44C,"BELOIT",42,29,52.0000,-088,58,03.4000
WI38,"BELOIT MEMORIAL HOSPITAL",42,32,54.8000,-089,00,24.8000
WI55,"BROKEN PROP",43,59,09.9290,-088,59,00.4150
31WN,"BERLIN FIELD",43,59,29.9300,-088,57,45.4140
3WI3,"PLOVER RIVER AIRFIELD",44,45,54.8950,-089,24,26.4230
6WI3,"WILL-BE-GONE",45,40,37.8410,-091,33,45.0930
WN98,"FLORIDA NORTH",45,39,34.0000,-091,31,21.0000
8WI5,"WOLF RIVER LANDING STRIP",44,30,55.7854,-088,32,29.9023
WI66,"HALLICK FARM",43,05,58.0000,-089,46,35.0000
BCK,"BLACK RIVER FALLS AREA",44,15,02.6590,-090,51,19.0090
7WI4,"LEWIS",44,18,01.8580,-090,59,16.5250
23WI,"BLACK RIVER MEMORIAL HOSPITAL",44,18,13.6100,-090,51,19.9600
WI49,"BLAIR",44,17,09.8500,-091,13,35.5750
WI18,"GATEWAY",45,07,59.8610,-091,27,00.5730
WI15,"BLOOMER MEMORIAL MEDICAL CENTER",45,06,08.8400,-091,30,05.2000
WI56,"C JEIDY FARMS",42,52,53.9600,-090,51,38.4560
OVS,"BOSCOBEL",43,09,39.0667,-090,40,25.3916
WS48,"MEMORIAL HOSPITAL",43,08,00.7500,-090,42,25.5700
WS91,"SKY HOLLOW",43,12,31.1000,-090,39,49.5000
BDJ,"BOULDER JUNCTION PAYZER",46,08,14.8180,-089,38,45.5430
3T3,"BOYCEVILLE MUNI",45,02,38.2317,-092,01,16.7814
2WN2,"GAFFNEY",43,39,15.1250,-089,37,49.0000
WI58,"WINFIELD",42,31,20.0690,-088,01,40.2950
04WI,"DUTCH GAP AIRSTRIP",42,31,24.0690,-088,01,00.2930
WN63,"BRISTOL",42,32,12.0700,-088,00,14.2920
C37,"BRODHEAD",42,35,30.0350,-089,22,30.4190
02C,"CAPITOL",43,05,24.8001,-088,10,41.3771
7WI5,"SYVRUD",42,52,57.0060,-089,24,02.4280
74WI,"WITI TV STUDIO BUILDING",43,10,52.0310,-087,57,48.3160
WN90,"TAYLORPORT",45,22,29.8700,-091,17,30.5500
WI10,"CEDAR ISLAND",46,26,59.7910,-091,37,00.6830
7WI8,"CRISPY CEDARS",44,46,50.2830,-087,36,08.6510
BUU,"BURLINGTON MUNI",42,41,26.5816,-088,18,16.8571
WN68,"AURORA MEMORIAL HOSPITAL OF BURLINGTON",42,40,21.1100,-088,16,53.4600
WN69,"LEACH FARMS",42,38,56.0600,-088,11,12.3100
3CU,"CABLE UNION",46,11,42.4569,-091,14,53.6798
WI21,"CRANE FIELD",44,54,34.8620,-091,14,30.5450
VOK,"VOLK FIELD",43,56,21.2550,-090,15,11.3850
49C,"CAMP LAKE",42,32,00.0670,-088,09,30.3130
C74,"CASSVILLE MUNI",42,42,15.3750,-090,57,57.9850
WI60,"DEER HAVEN RANCH",44,49,57.9600,-088,27,47.3700
1WN2,"COVERED BRIDGE FIELDS",43,19,45.0130,-087,59,50.3250
WI62,"SSS AERODROME",43,16,10.0200,-087,59,53.3230
75WI,"SMIES",43,35,19.9910,-087,47,03.3150
40WI,"SCHUBERT AIRSTRIP",44,03,29.8640,-091,25,50.5280
30WI,"CHAMBERS ISLAND",45,11,30.9500,-087,21,33.4000
Y23,"CHETEK MUNI-SOUTHWORTH",45,18,23.3552,-091,38,12.5629
WS13,"CLOUD DANCER PVT",45,18,43.0000,-091,35,23.0000
3WN6,"KNUTSON FARMS",45,14,20.2594,-091,42,43.0115
11Y,"FLYING FEATHERS",44,03,40.2600,-088,11,41.7600
3WI9,"ROSENBAUM FIELD",44,59,59.8600,-091,23,00.5620
4WI0,"WISSOTA",44,55,59.8620,-091,16,20.5470
WS47,"ST JOSEPH'S HOSPITAL",44,56,57.7900,-091,21,37.9300
WI32,"T-BO FIELD",44,59,14.3600,-091,19,49.3500
3WN8,"BLUNT FIELD",44,56,08.1485,-091,25,50.4709
7WI1,"LITTLE CLAM LAKE",46,09,30.8310,-090,53,03.6540
3WI6,"MELIN FARMS",42,35,24.5000,-088,52,28.4000
CLI,"CLINTONVILLE MUNI",44,36,47.4000,-088,43,51.2000
WI52,"SCHEWE",44,37,03.9300,-088,40,00.3600
5WI8,"ERMIS-RIDGEVIEW",45,04,33.9400,-088,00,15.3740
43WI,"EAGLE RIDGE",45,01,53.5200,-091,43,57.0000
72WI,"WINDHAVEN",44,02,45.9730,-087,59,34.3430
WI41,"COLUMBUS COMMUNITY HOSPITAL",43,19,21.1300,-089,02,03.2500
6WN6,"FOUNTAIN PRAIRIE",43,22,47.9630,-089,00,38.3950
0WI1,"MORT'S LANDING",45,30,25.8380,-092,08,30.6640
WI98,"BLACKBURN",42,51,30.0130,-089,11,50.4150
4WI9,"CORNELL MUNI",45,09,55.8800,-091,06,20.5100
WI23,"CORNUCOPIA FIELD",46,51,59.7550,-091,05,00.6710
59WI,"LITTLE WHEEL FIELD",43,02,01.9940,-089,11,33.4140
87WI,"QUALE",43,01,09.9960,-089,11,07.4130
Y55,"CRANDON/STEVE CONWAY MUNI",45,31,21.5340,-088,55,42.3743
4WI2,"ISLAND VIEW",45,36,21.8590,-089,01,17.4240
4WI3,"NORTHWOODS ROMEO",45,32,17.0000,-092,01,23.0000
3D1,"CRIVITZ MUNI",45,12,51.8000,-088,04,25.6000
UBE,"CUMBERLAND MUNI",45,30,21.9588,-091,58,50.8876
WN2,"SILVER LAKE",45,35,04.0000,-091,55,33.0000
WI43,"ATKINS RIDGE",42,56,55.9940,-089,49,31.0000
WI65,"DANE",43,13,19.9710,-089,28,05.4290
5WN2,"EBERLE RANCH",43,16,06.0000,-089,29,04.0000
05WI,"AMES PRIVATE",42,39,04.0480,-088,44,45.3790
WS12,"ELERT",43,15,51.9660,-089,19,23.4180
C59,"LAKE LAWN",42,38,02.8540,-088,36,04.0650
WS43,"BIRCH CREEK",44,21,19.9690,-088,03,30.3640
9WS2,"ANTIQUE AERODROME",44,22,03.5000,-088,09,31.2400
WI44,"UPLAND HILLS HEALTH",42,57,06.7800,-090,07,42.7200
22WN,"SOUTHWIND",43,04,06.9700,-090,13,10.1400
83WI,"JONES",44,58,13.8840,-090,20,46.4870
WI09,"HEITMAN FIELD",42,58,38.0000,-088,28,33.0000
4WN8,"LYNN LOUISE",43,00,18.7500,-088,28,14.6900
76WI,"VIKING GAS TRANSMISSION CO",45,18,44.8680,-092,35,20.7280
5G4,"EAU CLAIRE LAKES",46,20,54.2000,-091,29,47.4000
1WN1,"KETTLE MORAINE",43,40,04.9790,-088,11,43.3520
WI25,"DURAND MUNI",44,32,19.8810,-092,00,50.6090
WI57,"CHIPPEWA VALLEY HOSPITAL",44,37,15.8750,-091,57,45.6120
WN99,"HAYES ROAD",44,39,26.0000,-091,48,41.0000
WI74,"BUCK KNOB",44,40,04.3000,-091,53,28.0000
EGV,"EAGLE RIVER UNION",45,55,56.4000,-089,16,05.8000
WN66,"CRANBERRY INTL",45,51,04.8310,-089,27,04.4970
57C,"EAST TROY MUNI",42,47,49.8000,-088,22,21.4000
35WI,"BARKER STRIP",42,44,44.0530,-088,26,15.3490
WI69,"AIR TROY ESTATES - RESTRICTED",42,48,00.0530,-088,20,00.3370
EAU,"CHIPPEWA VALLEY RGNL",44,51,56.9000,-091,29,03.3000
WS38,"MAYO CLINIC HEALTH SYSTEM-EAU CLAIRE",44,48,49.4700,-091,30,45.5300
25WI,"SACRED HEART HOSPITAL",44,47,39.5700,-091,30,34.0500
WI26,"MERTINKES",44,42,17.8590,-091,27,55.5730
4WI5,"CARLSON",44,43,24.8580,-091,27,35.5730
55WN,"PRITCHARD FIELD",44,48,47.7600,-091,33,29.0400
61WI,"DINNERBELL",43,42,29.9730,-088,17,08.3620
58C,"JANA",42,52,22.0160,-089,04,32.4050
WS37,"MEMORIAL COMMUNITY HOSPITAL",42,50,24.7800,-089,04,44.8600
WI99,"TRU FIELD",42,53,07.5500,-089,07,17.8250
WI00,"NORRIE BROOK",44,52,25.8900,-089,13,50.4000
WS69,"LOG CABIN",44,34,29.8700,-091,32,49.5600
WI70,"SWAN",42,42,25.0480,-088,38,15.3700
41WI,"PADDOCK FIELD",42,44,19.0480,-088,34,47.3650
0WI3,"AURORA LAKELAND MEDICAL CENTER",42,39,40.6500,-088,29,52.9400
86WI,"TERHARK",42,39,36.0000,-088,25,51.0000
WI05,"STOCKTRADE",44,48,30.0000,-091,41,04.0000
WI72,"MARTIN FIERRO",42,47,59.9700,-090,34,18.4590
8WN8,"MAVE'S LAKEVIEW ROAD",45,14,06.4500,-087,04,03.1000
60C,"ELROY MUNI",43,42,22.9010,-090,15,27.4620
85WI,"CUB BEAR",45,02,39.9600,-092,17,33.9800
3D2,"EPHRAIM-GIBRALTAR",45,08,08.5469,-087,11,17.2611
WI73,"HAPPY JACKS AIR STRIP",43,59,59.9330,-088,50,00.4040
1WI3,"BUZZY FIELD",42,44,28.6700,-089,13,28.7300
26WI,"KITTY-WOMPUS",45,41,56.8500,-091,18,12.5700
8WI8,"STUPEK FARMS",42,58,35.9590,-090,38,53.4540
7WI0,"TURKEY BLUFF",43,22,22.9140,-091,06,35.4670
2WN7,"PLANEACRES",43,56,55.5000,-088,40,23.5000
FLD,"FOND DU LAC COUNTY",43,46,16.2000,-088,29,18.3000
7WI9,"NETT CONSTRUCTION",43,49,49.9660,-088,19,31.3730
WS49,"CHRISTIE AERODROME",42,54,24.0200,-088,52,39.3870
61C,"FORT ATKINSON MUNI",42,57,47.5300,-088,49,03.4610
WI76,"J ROCK",42,56,55.0200,-088,46,33.3770
47WI,"OAKBROOK",42,53,24.0250,-088,48,29.3820
1WI9,"BLACKHAWK ISLAND",42,54,50.0200,-088,52,00.3860
WS34,"FORT MEMORIAL HOSPITAL",42,55,55.3800,-088,49,41.5200
WS20,"YOUNG TACTICAL LANDING SITE",43,57,10.8770,-090,39,45.4800
62C,"CINDY GUNTLY MEMORIAL",42,48,39.3800,-088,05,38.5300
63C,"ADAMS COUNTY LEGION FIELD",43,57,38.1171,-089,47,19.1200
4WI8,"CARHART FARMS",44,03,04.8630,-091,22,34.5280
07WI,"BARTELL STRIP",42,57,55.0400,-088,23,29.3460
4WI7,"VINCENT",42,31,06.0600,-088,17,57.3300
WI77,"WILLOW CREEK",43,12,25.0230,-088,09,37.3310
WS39,"PINEWOOD AIR PARK",45,41,57.8440,-089,39,44.5090
2WN6,"CUNNINGHAM",44,31,46.8630,-090,25,09.4840
GTG,"GRANTSBURG MUNI",45,47,54.1603,-092,39,51.5913
WI59,"BURNETT MEDICAL CENTER",45,46,26.9000,-092,41,10.6200
WS77,"CIRCLE T",45,41,02.5200,-092,41,13.7000
88WI,"NICOLET",44,30,29.9770,-087,51,38.3510
7WI3,"ST VINCENT HOSPITAL",44,30,04.9720,-088,00,41.3730
33WI,"ST MARY'S HOSPITAL",44,31,57.0300,-088,03,56.3500
WI78,"MARTINS AERODROME",44,25,32.7000,-087,56,06.1000
GRB,"GREEN BAY-AUSTIN STRAUBEL INTL",44,29,04.7000,-088,07,47.0000
4WN7,"COUNTY RESCUE SERVICES",44,28,17.1600,-087,59,41.3500
9WI0,"ALL-STATE EQUIPMENT CO",42,57,45.0540,-087,58,30.3070
2WS3,"C R ACRES",44,16,49.5400,-088,05,36.8800
WI79,"TOWN LINE",44,51,09.8760,-090,33,23.4960
HXF,"HARTFORD MUNI",43,20,57.1438,-088,23,28.5950
WN75,"ERIN AERO",43,14,41.0140,-088,22,20.3470
HYR,"SAWYER COUNTY",46,01,30.9579,-091,26,39.3539
WS24,"ROUND LAKE",46,00,24.8380,-091,18,37.6240
WI81,"RIGDON PRIVATE",42,31,27.0070,-090,35,27.4590
48WI,"CIRCLE A RANCH",45,47,37.8360,-089,43,48.5250
WS67,"VIETMEIER",46,47,59.7620,-091,12,30.6660
WI63,"ST JOSEPH'S MEMORIAL HOSPITAL",43,38,55.6000,-090,20,45.1600
4WN4,"RIVER RIDGE AERO ESTATES",45,17,38.6738,-091,13,58.5360
09WI,"PARKWAY FARM STRIP",44,00,12.8640,-091,18,27.5190
36WI,"HOLLAND AIR PARK",44,01,55.8620,-091,17,58.5250
9WI1,"BLACK OTTER",44,19,46.0000,-088,37,25.0000
32WI,"DALONIA",44,18,58.9330,-088,42,03.3850
WI22,"ROCKET CITY",44,19,23.0000,-088,36,03.0000
02WI,"BEER",45,01,54.8800,-092,39,20.7230
21WI,"HUDSON HOSPITAL & CLINIC",44,57,44.8000,-092,43,04.2000
58WI,"RIEGLEMAN FIELD",43,20,18.7000,-088,33,30.0000
5WI6,"INDEPENDENCE",44,22,01.0000,-091,23,45.0000
68C,"CENTRAL COUNTY",44,30,19.9320,-089,01,30.3940
WI64,"IOLA EMERGENCY",44,30,24.3800,-089,08,05.5100
WS45,"CIRCLE K",45,20,29.8770,-089,40,28.4670
Y77,"BAYFIELD COUNTY",46,34,34.7870,-091,27,30.6800
WI84,"JOHNSTOWN CENTER",42,41,20.0430,-088,50,25.3870
WS01,"ARCHIE'S",42,44,15.0310,-089,04,15.4050
76WN,"HACKLANDER",42,39,14.5400,-088,53,39.1800
WI85,"OMNIFLIGHT HELICOPTERS",42,37,12.0430,-089,01,40.3980
WS40,"MERCY HOSPITAL",42,41,19.4200,-089,01,59.6500
JVL,"SOUTHERN WISCONSIN RGNL",42,37,12.9000,-089,02,29.6000
2WS4,"SSM HEALTH ST. MARY'S HOSPITAL-JANSVILLE",42,40,11.5300,-088,58,34.9700
89WI,"TUSCHEN",42,54,24.9950,-090,01,55.4460
UNU,"DODGE COUNTY",43,25,35.3000,-088,42,13.9000
WI68,"BRINSMERE",43,23,43.9850,-088,38,27.3690
WI86,"FLAGLOR",42,39,39.0640,-088,08,09.3120
WI80,"KAUKAUNA COMMUNITY HOSPITAL",44,16,08.9550,-088,16,11.3810
WS05,"LONELY PINES",45,28,37.8860,-090,37,30.5180
ENW,"KENOSHA RGNL",42,35,44.5000,-087,55,40.1000
WI82,"KENOSHA HOSPITAL AND MEDICAL CENTER",42,34,43.0730,-087,49,10.2660
WI01,"AURORA MEDICAL CENTER KENOSHA",42,34,15.0500,-087,56,10.2200
3WN3,"KENOSHA COUNTY",42,34,12.8700,-088,02,44.2000
WI83,"ST MARY'S KEWAUNEE AREA MEMORIAL HOSPITAL",44,26,59.9940,-087,30,39.3020
4P5,"FRANKS",45,52,59.8280,-090,00,00.5570
84WI,"LUTHERAN HOSPITAL - LA CROSSE",43,47,32.3900,-091,14,45.2400
68WI,"FRANCISCAN SKEMP",43,48,13.8800,-091,14,25.4900
LSE,"LA CROSSE RGNL",43,52,45.4000,-091,15,23.9000
RCX,"RUSK COUNTY",45,29,47.7083,-091,00,00.6748
42WI,"RUSK COUNTY MEMORIAL",45,27,15.8800,-091,06,38.0800
9WN6,"MEDOS LAKE DELTON",43,36,24.9270,-089,46,39.4480
C02,"GRAND GENEVA RESORT",42,36,53.7000,-088,23,22.5000
